,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
829,"Kwak, Nancy",USP 167 - History of New York City (A00),WI24,3.05,4.71,4.61,4.64,4.68,25,0.28
830,"Bajaj, Ravi Siddharth",USP 169 - Intro to Green Building (A00),SP24,3.69,3.00,4.68,4.48,4.68,35,0.2
831,"Bajaj, Ravi Siddharth",USP 169 - Intro to Green Building (A00),FA23,3.81,6.88,3.88,4.0,4.13,27,0.2963
832,"Entezam, Maryam",USP 170 - Planning for Sustainable Comm (A00),SP24,3.9,2.90,4.5,4.61,4.76,61,0.3443
833,"Entezam, Maryam",USP 170 - Planning for Sustainable Comm (A00),WI24,3.85,3.14,4.59,4.61,4.64,43,0.32560000000000006
834,"Hinds, Juli Beth",USP 170 - Planning for Sustainable Comm (A00),FA23,3.44,5.63,4.38,4.47,4.74,61,0.26230000000000003
835,"Hinds, Juli Beth",USP 170 - Planning for Sustainable Comm (A00),S123,3.44,6.88,4.88,4.78,4.81,32,0.25
836,"Lerner, Amy M",USP 171 - Sustainable Development (A00),WI24,3.25,5.50,4.59,4.63,4.77,59,0.2712
837,"Lerner, Amy M",USP 171 - Sustainable Development (A00),FA23,3.25,6.82,4.37,4.37,4.53,60,0.1833
838,"Peerson, Susan",USP 172 - Graphics/Visual Communication (A00),SP24,3.92,4.75,4.53,4.69,4.62,23,0.39130000000000004
839,"Herzog, Lawrence",USP 173 - History/Urban Planning&Design (A00),WI24,3.49,5.50,3.88,3.73,3.78,49,0.16329999999999997
840,"Newton, Joshua Dean",USP 173 - History/Urban Planning&Design (A00),S223,3.3,6.88,4.38,4.48,4.59,28,0.5714
841,"Velasco, Diego",USP 175 - Site Analysis (A00),SP24,3.76,3.40,2.9,3.5,3.74,23,0.21739999999999998
842,"Peerson, Susan",USP 175 - Site Analysis (A00),WI24,3.75,6.67,4.96,4.92,4.96,24,0.25
843,"Kyle, Leigh Elizabeth",USP 175 - Site Analysis (A00),FA23,3.36,6.67,4.42,4.18,4.5,23,0.1304
844,"Herzog, Lawrence",USP 176 - Plan&Dev: U.S.-Mexico Border (A00),FA23,3.28,5.29,4.44,4.21,4.45,25,0.68
845,"Velasco, Diego",USP 177A - Urban Design Practicum (A00),SP24,3.83,4.00,4.67,4.71,4.75,28,0.2143
846,"Velasco, Diego",USP 177A - Urban Design Practicum (A00),WI24,3.73,5.29,4.18,4.19,4.61,24,0.2917
847,"Peerson, Susan",USP 177A - Urban Design Practicum (A00),FA23,3.8,5.00,4.69,4.81,4.69,24,0.16670000000000001
848,"Peerson, Susan",USP 177B - Advanced Urban Design (A00),SP24,4.0,4.60,4.9,4.85,5.0,23,0.21739999999999998
849,"Peerson, Susan","USP 179 - Urban Design,Theory & Practice (A00)",WI24,3.79,3.80,5.0,5.0,5.0,24,0.25
850,"Frank, Lawrence Douglas",USP 180 - Transportation Planning (A00),WI24,3.05,8.33,4.0,2.67,4.0,18,0.16670000000000001
851,"Curcio, Paul David",USP 181 - Public Transportation (A00),S223,3.56,6.67,4.42,4.5,4.58,25,0.12
852,"Sutton, April Marie",USP 183 - Geography/American Opportunity (A00),SP24,4.0,7.00,4.42,4.5,4.58,15,0.2
853,"Boomhower, Matthew Charles",USP 185A - Real Estate Fin/Dev Studio I (A00),FA23,3.41,10.00,3.56,3.13,3.81,33,0.12119999999999999
854,"Boomhower, Matthew Charles",USP 185A - Real Estate Fin/Dev Studio I (B00),FA23,3.11,10.00,4.88,4.81,4.81,33,0.12119999999999999
855,"Boomhower, Matthew Charles",USP 185B - Real Estate Fin/Dev Studio II (A00),WI24,3.42,10.17,4.71,4.63,4.78,31,0.1935
856,"Boomhower, Matthew Charles",USP 185B - Real Estate Fin/Dev Studio II (B00),WI24,3.46,7.40,3.6,3.7,4.25,32,0.15630000000000002
857,"Pezzoli, Keith",USP 186 - Senior Sequence Resrch Proposl (A00),FA23,3.52,7.50,4.0,3.78,4.42,51,0.1569
858,"Pezzoli, Keith",USP 187 - Senior Seq. Research Project (A00),WI24,3.54,10.25,4.3,4.35,4.55,52,0.0962
859,"Andrews, Abigail Leslie",USP 188 - Field Research in Migrant Comm (A),WI23,,3.67 (B+),6.3,-1.0,-1.0,-1,-0.01
860,"Andrews, Abigail Leslie",USP 188 - Field Research in Migrant Comm (A),WI22,,-1,7.5,-1.0,-1.0,-1,-0.01
861,"Lopez Ricoy, Ana Eugenia",USP 188B - Research Analysis and Report (A),SP23,,3.96 (A-),6.28,-1.0,-1.0,-1,-0.01
862,"Osias, David",USP 189 - Special Topics/Urban Planning (A00),WI24,3.3,5.00,4.88,4.63,4.96,6,1.0
863,"Arroyo, John Christopher",USP 189 - Special Topics/Urban Planning (A00),FA23,3.83,6.00,4.58,4.75,4.74,13,0.7692
864,"Bussell, Mirle Rabinowitz",USP 190 - Senior Honors Seminar (A00),SP23,4.0,10.00,5.0,5.0,5.0,3,1.0
865,"Polat, Soydan Alihan",USP 191A - Int. GIS for Urban & Comm Plan (A00),WI24,3.71,7.29,4.25,3.89,4.36,27,0.2593
866,"McTague, Sarah",USP 191A - Int. GIS for Urban & Comm Plan (A00),FA23,4.0,5.71,4.54,4.64,4.81,19,0.36840000000000006
867,"Polat, Soydan Alihan",USP 191B - Adv. GIS for Urban Research (A00),SP24,3.71,7.60,4.85,4.55,4.79,21,0.23809999999999998
868,"Bussell, Mirle Rabinowitz",USP 193 - San Diego Community Research (A00),SP24,3.74,6.33,4.83,4.83,5.0,25,0.12
869,"Kernell, Samuel H.",USP 194   - Research Seminar/Washington DC (A),SP11,,2.30 (C+),7.3,-1.0,-1.0,-1,-0.01
870,"Kernell, Samuel H.",USP 194   - Research Seminar/Washington DC (A),WI11,,3.30 (B+),3.83,-1.0,-1.0,-1,-0.01
871,"Kernell, Samuel H.",USP 194 - Research Seminar/Washington DC (A),WI10,,3.00 (B),2.5,-1.0,-1.0,-1,-0.01
872,"Tonies, Joshua Vanjaymes",VIS 1 - Intr/Art-Making:2-D Practices (A00),FA23,3.87,6.49,4.28,4.33,4.5,393,0.341
873,"Gaines, Malik Julian",VIS 2 - Intr/Art-Making:Motn&Time Base (A00),WI24,3.64,4.12,4.3,4.26,4.5,142,0.23940000000000003
874,"Fayman, Eva",VIS 3 - Intr/Art-Making:3-D Practices (A00),SP24,3.96,4.23,3.99,3.93,4.31,228,0.2763
875,"Trigilio, Michael",VIS 7 - Movie Magic: Melies to Marvel (A00),WI24,3.79,2.24,4.85,4.84,4.87,143,0.32170000000000004
876,"Camargo, William",VIS 9 - Digital Photo for Non-Majors (A00),SP24,3.86,2.91,4.2,4.06,4.26,203,0.21670000000000003
877,"Kiratli, Solen",VIS 10 - Computing Arts Lecture Series (A00),SP24,3.81,2.76,4.59,4.45,4.63,199,0.2111
878,"Cartwright, Lisa",VIS 11 - Introduction to Visual Culture (A00),WI24,3.7,3.34,3.81,3.9,4.3,389,0.3085
879,"Woods, Ann",VIS 20 - Intro to Art in Europe/America (A00),FA23,3.24,5.00,4.4,4.32,4.49,363,0.39390000000000003
880,"Newsome, Elizabeth Ann",VIS 21A - Int/ArtAmericas/Africa/Oceania (A00),WI24,3.73,3.65,4.19,4.1,4.33,175,0.2914
881,"Shen, Kuiyi",VIS 21B - Introduction/Asian Art (A00),SP24,3.66,3.21,4.31,4.36,4.42,233,0.2532
882,"Tu, Anran",VIS 21B - Introduction/Asian Art (A00),S123,3.69,7.50,4.38,4.57,4.7,24,0.25
883,"Rose, Jordan M",VIS 22 - Formations of Modern Art (A00),SP24,3.66,3.17,4.19,4.23,4.49,307,0.19870000000000002
884,"Kester, Grant",VIS 22 - Formations of Modern Art (A00),WI24,3.46,3.25,4.2,4.19,4.45,371,0.2911
885,"Newsome, Elizabeth Ann",VIS 23 - Art History Methods (A00),FA23,4.0,5.71,4.21,3.93,3.96,17,0.4118
886,"Yoldas, Pinar",VIS 30 - Intro to Speculative Design (A00),FA23,3.59,6.38,4.3,4.15,4.13,87,0.4598
887,"Dominguez, Ricardo",VIS 31 - Undead Media All Things Zombie (A00),SP24,3.98,2.76,4.82,4.75,4.77,146,0.2945
888,"D'Elena-Tweed, Jessica Erin",VIS 41 - Design Communication (A00),SP24,3.81,5.40,4.16,4.13,4.51,138,0.22460000000000002
889,"D'Elena-Tweed, Jessica Erin",VIS 41 - Design Communication (A00),WI24,3.78,5.57,3.74,3.67,4.24,179,0.2626
890,"D'Elena-Tweed, Jessica Erin",VIS 41 - Design Communication (A00),FA23,3.78,6.36,4.17,4.16,4.48,194,0.4742
891,"Sepuya, Paul Mpagi",VIS 60 - Intro/Digital Photography (A00),WI24,3.48,6.23,4.44,4.44,4.53,119,0.26890000000000003
892,"Sepuya, Paul Mpagi",VIS 60 - Intro/Digital Photography (A00),FA23,3.48,6.72,4.61,4.47,4.61,147,0.41500000000000004
893,"Garnett, Mariah J",VIS 70N - Introduction to Media (A00),SP24,3.81,4.83,4.35,4.29,4.44,130,0.17690000000000003
894,"Zurita, Dmitri",VIS 70N - Introduction to Media (A00),FA23,3.36,8.06,3.8,3.67,4.04,130,0.3769
895,"Adler, Amy",VIS 80 - Introduction to Studio Major (A00),FA23,3.89,8.08,4.52,4.45,4.64,191,0.5183
896,"Kester, Grant",VIS 83 - Photographic History (A00),SP24,3.21,2.91,4.22,4.1,4.44,139,0.1655
897,"Tufenkian, Armand Yervant",VIS 84 - Film History (A00),WI24,3.27,3.94,3.98,3.79,4.25,283,0.2933
898,"Rodrigo de la Torre, Christoph",VIS 85A - Media History (A00),FA23,3.84,5.57,4.32,4.45,4.7,64,0.6875
899,"Park, Kyong Dong",VIS 100 - Introduction to Public Culture (A00),FA23,3.63,6.14,4.07,3.94,4.17,74,0.2973
900,"Cruz, Edwin Teddy",VIS 100A - Design of Public Culture (A),WI23,,-1,7.17,-1.0,-1.0,-1,-0.01
901,"Park, Kyong Dong",VIS 100A - Design of Public Culture (A),WI22,,-1,7.17,-1.0,-1.0,-1,-0.01
902,"D'Elena-Tweed, Jessica Erin",VIS 100A - Design of Public Culture (A),SP21,,-1,5.5,-1.0,-1.0,-1,-0.01
903,"Park, Kyong Dong",VIS 100A - Design of Public Culture (A),SP20,,-1,3.83,-1.0,-1.0,-1,-0.01
904,"Park, Kyong Dong",VIS 100A - Design of Public Culture (A),FA17,,-1,5.17,-1.0,-1.0,-1,-0.01
905,"Cruz, Edwin Teddy",VIS 101 - Intro. to Urban Ecologies (A00),WI24,3.35,4.47,4.41,4.35,4.56,82,0.19510000000000002
906,"Cruz, Edwin Teddy",VIS 101A - Designing Urban Ecologies (A00),SP24,3.9,5.00,4.85,4.75,4.78,15,0.3333
907,"Cruz, Edwin Teddy",VIS 102 - Democratizing the City (A00),SP24,3.5,3.55,4.34,4.26,4.39,84,0.2619
908,"Cruz, Edwin Teddy",VIS 103 - Architectural Practices (A00),FA23,3.46,5.25,4.16,3.96,4.53,69,0.2899
909,"Cruz, Edwin Teddy",VIS 103 - Architectural Practices (A00),S223,3.46,6.11,4.53,4.53,4.57,75,0.12
910,"Park, Kyong Dong",VIS 103A - Contemporary Arts in S. Korea (A00),FA23,3.13,5.29,4.55,4.41,4.53,57,0.31579999999999997
911,"Park, Kyong Dong",VIS 103B - Architecture&Urbanism of Korea (A00),WI24,3.44,3.86,4.56,4.34,4.52,73,0.2877
912,"Stuker, Jeffrey Ryan",VIS 103D - History of Speculative Design (A),FA22,,3.99 (A-),4.5,-1.0,-1.0,-1,-0.01
913,"Pylypchuk, Jonathan",VIS 105A - Drawing: Representing/Subject (A00),SP24,4.0,6.45,4.3,4.25,4.5,33,0.3333
914,"Tonies, Joshua Vanjaymes",VIS 105A - Drawing: Representing/Subject (A00),WI24,3.95,9.00,4.83,4.83,4.83,30,0.2
915,"Herc-Balaszek, Malgorzata",VIS 105A - Drawing: Representing/Subject (B00),WI24,3.83,7.14,4.89,4.67,4.62,30,0.23329999999999998
916,"Tonies, Joshua Vanjaymes",VIS 105A - Drawing: Representing/Subject (A00),FA23,3.95,9.17,4.52,4.7,4.67,29,0.41380000000000006
917,"Herc-Balaszek, Malgorzata",VIS 105B - Drawing: Practices and Genre (A00),SP24,3.81,8.44,4.83,4.72,4.68,27,0.3333
918,"Gunn, Cat Sibulan",VIS 105B - Drawing: Practices and Genre (B00),SP24,3.99,11.69,4.83,4.83,4.9,20,0.65
919,"Dean, Danielle Adobi",VIS 105B - Drawing: Practices and Genre (A00),WI24,3.87,8.06,3.76,3.61,4.17,22,0.7273000000000001
920,"Herc-Balaszek, Malgorzata",VIS 105B - Drawing: Practices and Genre (A00),FA23,3.79,10.00,4.95,4.93,4.88,29,0.4828
921,"Adler, Amy",VIS 105C - Drawing: Portfolio Projects (A00),WI24,3.99,9.44,4.92,4.97,4.91,21,0.4286
922,"Gunn, Cat Sibulan",VIS 106A - Painting:  Image Making (A00),SP24,3.94,9.58,4.61,4.65,4.7,25,0.56
923,"Vangenderen, Monique Luise",VIS 106A - Painting:  Image Making (A00),WI24,3.83,5.40,4.42,4.25,4.56,25,0.2
924,"Tobe, Geoffroy",VIS 106A - Painting:  Image Making (A00),FA23,3.91,9.29,4.38,4.25,4.42,25,0.56
925,"De Luca, Mara Julia",VIS 106B - Painting: Practices and Genre (A00),SP24,3.97,8.86,4.75,4.74,4.71,17,0.8235
926,"Tobe, Geoffroy",VIS 106B - Painting: Practices and Genre (A00),WI24,4.0,7.86,4.89,4.82,4.85,20,0.35000000000000003
927,"De Luca, Mara Julia",VIS 106B - Painting: Practices and Genre (A00),FA23,3.94,9.38,4.77,4.67,4.73,25,0.64
928,"Vangenderen, Monique Luise",VIS 106C - Painting: Portfolio Projects (A00),SP24,3.55,7.86,3.75,3.5,3.81,21,0.3333
929,"De Luca, Mara Julia",VIS 106C - Painting: Portfolio Projects (A00),FA23,3.72,10.00,4.65,4.65,4.66,17,0.6470999999999999
930,"Gregoire, Mathieu",VIS 107A - Sculpture: Making the Object (A00),SP24,3.52,8.25,4.8,4.4,4.71,25,0.16
931,"Iglesias, Janelle Ann",VIS 107A - Sculpture: Making the Object (A00),WI24,3.92,7.43,4.82,4.79,4.76,25,0.56
932,"Lim, Won Ju",VIS 107A - Sculpture: Making the Object (A00),FA23,3.62,9.29,5.0,4.96,4.89,24,0.2917
933,"Dean, Danielle Adobi",VIS 107B - Sculpture: Practices & Genre (A00),SP24,3.79,5.50,4.31,4.27,4.4,25,0.16
934,"Dean, Danielle Adobi",VIS 108 - Advanced Projects in Art (A00),WI24,3.9,8.00,4.21,4.29,4.33,12,0.5833
935,"Moss, Cecilia Laurel",VIS 108 - Advanced Projects in Art (B00),WI24,3.94,3.40,4.58,4.58,4.68,16,0.625
936,"Dinco, Dino",VIS 108 - Advanced Projects in Art (A00),FA23,3.35,8.33,4.75,4.64,4.67,14,0.2143
937,"Lim, Won Ju",VIS 108 - Advanced Projects in Art (B00),FA23,3.65,9.55,4.8,4.84,4.82,14,0.7857
938,"Dinco, Dino",VIS 110A - Contemporary Issues & Practice (A00),SP24,3.57,8.33,4.58,4.25,4.42,15,0.2
939,"Iglesias, Janelle Ann",VIS 110B - Prof Practice in Visual Arts (A00),FA23,3.35,5.00,4.5,4.58,4.75,15,0.3333
940,"Tonies, Joshua Vanjaymes",VIS 110D - Visual Narrative (A00),WI24,3.76,5.86,4.82,4.86,4.86,19,0.36840000000000006
941,"Gregoire, Mathieu",VIS 110E - Art/Public Spaces/Site Specifc (A00),SP24,3.68,3.00,4.33,4.33,4.33,15,0.2
942,"Fayman, Eva",VIS 110F - Instlatn:Cross-Discipln Projct (A00),SP24,3.8,8.33,4.58,4.42,4.67,13,0.23079999999999998
943,"Tobe, Geoffroy",VIS 110H - Art and Text (A00),FA23,3.98,6.54,4.87,4.83,4.78,14,0.9286
944,"Dinco, Dino",VIS 110I - Performing for the Camera (A00),WI24,2.94,3.00,4.85,4.83,4.92,12,0.3333
945,"Iglesias, Janelle Ann",VIS 110M - Studio Honors I (A00),WI24,4.0,11.17,4.82,4.81,4.86,11,0.6364
946,"Iglesias, Janelle Ann",VIS 110N - Studio Honors II (A),SP23,,-1,15.5,-1.0,-1.0,-1,-0.01
947,"Dean, Danielle Adobi",VIS 110N - Studio Honors II (A),SP22,,-1,13.0,-1.0,-1.0,-1,-0.01
948,"Vangenderen, Monique Luise",VIS 110N - Studio Honors II (A),SP21,,-1,9.05,-1.0,-1.0,-1,-0.01
949,"Gallaccio, Anya",VIS 110N - Studio Honors II (A),SP20,,-1,15.3,-1.0,-1.0,-1,-0.01
950,"Gallaccio, Anya",VIS 110N - Studio Honors II (A),SP19,,-1,11.5,-1.0,-1.0,-1,-0.01
951,"Gallaccio, Anya",VIS 110N - Studio Honors II (A),SP18,,-1,10.5,-1.0,-1.0,-1,-0.01
952,"Gallaccio, Anya",VIS 110N - Studio Honors II (A),SP17,,-1,11.36,-1.0,-1.0,-1,-0.01
953,"Adler, Amy",VIS 110N - Studio Honors II (A),WI16,,-1,10.5,-1.0,-1.0,-1,-0.01
954,"Adler, Amy",VIS 110N - Studio Honors II (A),WI15,,-1,16.21,-1.0,-1.0,-1,-0.01
955,"Adler, Amy",VIS 110N - Studio Honors II (A),WI14,,-1,8.1,-1.0,-1.0,-1,-0.01
956,"Silva, Ernest Ronald",VIS 110N - Studio Honors II (B),WI13,,-1,6.5,-1.0,-1.0,-1,-0.01
957,"Pastor, Jennifer C",VIS 110N  - Studio Honors II               (A),WI12,,-1,11.05,-1.0,-1.0,-1,-0.01
958,"Gallaccio, Anya",VIS 110N  - Studio Honors II               (A),WI11,,-1,8.72,-1.0,-1.0,-1,-0.01
959,"Ortiz-Torres, Ruben",VIS 110N  - Studio Honors II               (A),WI10,,-1,10.5,-1.0,-1.0,-1,-0.01
960,"Welchman, John C.",VIS 112 - Theories and Methods (A00),WI24,3.91,7.40,3.65,3.75,4.4,10,0.5
961,"Welchman, John C.",VIS 113CN - Hist/Criticsm III:Contemporary (A),SP19,,-1,7.64,-1.0,-1.0,-1,-0.01
962,"Welchman, John C.",VIS 113CN - Hist/Criticsm III:Contemporary (A),SP16,,-1,5.17,-1.0,-1.0,-1,-0.01
963,"Welchman, John C.",VIS 113CN - Hist/Criticsm III:Contemporary (A),WI12,,-1,6.83,-1.0,-1.0,-1,-0.01
964,"Tronzo, William",VIS 121B - ChurchMosque:Med. Art and Arch (A00),WI24,3.92,3.75,4.47,4.65,4.76,72,0.22219999999999998
965,"Tronzo, William",VIS 121C - Art & Bible in Middle Ages (A00),FA23,3.79,5.88,4.39,4.34,4.48,70,0.2429
966,"Tronzo, William",VIS 122B - Baroque (A00),FA23,3.87,4.71,4.12,3.83,4.17,72,0.2361
967,"Herbst, Matthew",VIS 122GS - The City In Italy (A00),S123,3.97,5.77,4.88,4.74,4.79,27,0.4815
968,"Gaines, Malik Julian",VIS 123B - Contemp Art of Africa Diaspora (A00),SP24,3.79,3.00,4.7,4.7,4.65,21,0.23809999999999998
969,"Rose, Jordan M",VIS 124F - Art in the Age of Revolutions (A00),WI24,3.79,4.70,4.33,4.29,4.41,69,0.2899
970,"Welchman, John C.",VIS 125BN - Contemporary Art (A00),SP24,3.07,5.29,3.75,3.61,4.25,58,0.1207
971,"Serulneck, Justin Adam",VIS 125G - Hist. of Socially Engaged Art (A00),FA23,3.84,6.36,3.09,2.91,3.42,26,0.42310000000000003
972,"Wardwell, Mariana Razo",VIS 126E - Indigenisms I (A00),FA23,3.96,5.00,4.95,4.9,4.85,30,0.3333
973,"Newsome, Elizabeth Ann",VIS 126I - Southwest American Indian Art (A00),WI24,3.68,4.50,4.23,3.84,4.03,48,0.16670000000000001
974,"Wardwell, Mariana Razo",VIS 126P - Latin American Art: 1890-1950 (A00),SP24,3.83,3.75,4.55,4.56,4.34,73,0.10960000000000002
975,"Shen, Kuiyi",VIS 127C - Arts of Modern China (A00),S223,3.08,7.50,3.85,3.82,4.13,136,0.0735
976,"Shen, Kuiyi",VIS 127P - Arts of Japan (A00),FA23,3.6,5.00,4.43,4.38,4.53,136,0.2721
977,"Tronzo, William",VIS 128A - Topics/Pre-Modern Art History (A00),WI24,3.9,3.88,4.31,4.24,4.48,64,0.25
978,"Gray, Jonah Peter",VIS 128C - Topics in Modern Art History (A00),S123,3.5,5.88,4.43,4.29,4.51,27,0.6296
979,"Beres, Tiffany Wai-Ying",VIS 128E - Topics/Art History of Asia (A00),SP24,3.49,3.91,4.53,4.47,4.66,66,0.5303
980,"Moss, Cecilia Laurel",VIS 129C - Seminar/Modern Art History (A00),FA23,3.82,5.00,4.63,4.65,4.7,11,0.9091
981,"Newsome, Elizabeth Ann",VIS 129D - Seminar/Art History/Americas (A),WI22,,-1,1.83,-1.0,-1.0,-1,-0.01
982,"Itaya, Brianne Daryl",VIS 129D - Seminar/Art History/Americas (A),WI21,,-1,5.75,-1.0,-1.0,-1,-0.01
983,"Newsome, Elizabeth Ann",VIS 129D - Seminar/Art History/Americas (A),SP18,,-1,4.5,-1.0,-1.0,-1,-0.01
984,"Wardwell, Mariana Razo",VIS 129D - Seminar/Art History/Americas (A),WI18,,-1,2.5,-1.0,-1.0,-1,-0.01
985,"Wardwell, Mariana Razo",VIS 129D - Seminar/Art History/Americas (A),SP15,,-1,4.5,-1.0,-1.0,-1,-0.01
986,"Sowell, Teri Lynne",VIS 129D - Seminar/Art History/Americas (A),WI15,,-1,6.5,-1.0,-1.0,-1,-0.01
987,"WARDWELL, MARIANA RAZO",VIS 129D - Seminar/Art History/Americas (A),FA13,,-1,7.83,-1.0,-1.0,-1,-0.01
988,"Taube, Rhonda B.",VIS 129D  - Seminar/Art History/Americas   (A),WI11,,-1,3.61,-1.0,-1.0,-1,-0.01
989,"Rosenblum, Beth T.",VIS 129D  - Seminar/Art History/Americas   (A),SP10,,-1,5.5,-1.0,-1.0,-1,-0.01
990,"Shen, Kuiyi",VIS 129E - Seminar/Art History/Asia (A00),SP24,3.93,4.67,4.46,4.54,4.67,17,0.3529
991,"Kim, Hee Jin",VIS 130 - Spec Projects in Visual Arts (A00),S123,3.89,8.13,4.4,4.46,4.48,13,0.6154000000000001
992,"Trigilio, Michael",VIS 131 - Special Projects in Media (A00),SP24,3.74,10.00,4.63,4.81,4.75,18,0.22219999999999998
993,"Miller, Nicole L",VIS 132 - Installation Production&Studio (A00),WI24,3.76,3.40,4.2,4.2,4.2,18,0.2778
994,"King, Nicole Theresa",VIS 133 - Lecture Topics in Spec Design (A00),WI24,3.48,6.00,4.25,4.13,4.39,21,0.2857
995,"Barbosa, Erika Katrina",VIS 133A - Studio Topics in Spec Design (A00),SP24,3.96,9.00,4.63,4.73,4.63,15,0.26670000000000005
996,"Dominguez, Ricardo",VIS 133A - Studio Topics in Spec Design (A00),WI24,3.98,4.33,4.0,4.04,4.78,20,0.3
997,"Yoldas, Pinar",VIS 134 - Introduction 3D Asset Design (A00),SP24,3.98,4.11,4.33,3.97,4.41,74,0.1216
998,"D'Elena-Tweed, Jessica Erin",VIS 135 - Design Research Methods (A00),WI24,3.95,4.75,4.36,4.41,4.5,63,0.254
999,"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A00),WI24,3.94,6.21,4.11,4.04,4.66,50,0.28
1000,"Stalbaum, Brett",VIS 141B - Computer Programming/Arts II (A00),SP24,3.96,9.67,4.73,4.82,4.75,15,0.2
1001,"Stalbaum, Brett",VIS 142 - Practices in Computing Arts (A00),FA23,3.69,6.39,3.91,3.98,4.45,145,0.2483
1002,"Stone, Patricia",VIS 143 - Virtual Environments (A00),FA23,3.93,5.91,3.23,3.15,4.07,14,0.7857
1003,"Kiratli, Solen",VIS 145A - Time&Process Digital Media I (A00),WI24,3.85,5.31,3.91,4.05,4.37,108,0.4815
1004,"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A00),SP24,3.59,5.75,4.0,3.94,4.28,14,0.5714
1005,"Kiratli, Solen",VIS 145B - Time&Process Digital Media II (B00),SP24,3.8,10.33,5.0,5.0,5.0,21,0.1429
1006,"Stalbaum, Brett",VIS 147A - Electronic Technologies/Art I (A00),SP24,3.85,9.80,3.93,3.9,4.55,44,0.2273
1007,"Stalbaum, Brett",VIS 147A - Electronic Technologies/Art I (A00),FA23,3.96,6.50,4.18,4.25,4.55,42,0.23809999999999998
1008,"Paden, Jonathon Dean",VIS 147B - Electronic Technologies/Art II (A00),WI24,3.49,13.20,2.85,2.68,3.35,13,0.3846
1009,"Paden, Jonathon Dean",VIS 147B - Electronic Technologies/Art II (A00),FA23,3.49,10.00,3.59,3.34,3.9,18,0.44439999999999996
1010,"Alexander, Amy J",VIS 149 - Contemporary Computer Topics (A00),WI24,3.55,5.00,5.0,5.0,4.95,16,0.3125
1011,"Yoldas, Pinar",VIS 149 - Contemporary Computer Topics (A00),FA23,3.92,5.71,4.5,4.58,4.46,15,0.4667
1012,"Tufenkian, Armand Yervant",VIS 150 - Landmarks of World Cinema (A00),FA23,3.59,5.63,4.34,4.05,4.34,72,0.22219999999999998
1013,"Wardwell, Mariana Razo",VIS 152D - IdentityThruTransnationalCinem (A00),FA23,3.89,6.36,4.28,4.15,4.4,68,0.3235
1014,"Cartwright, Lisa",VIS 157 - Environmentalism/Arts & Media (A00),SP24,3.91,4.00,3.41,3.54,4.22,56,0.2857
1015,"Williams, Alena J",VIS 157D - USCivilRights:Art&Media (A00),WI24,3.66,5.31,4.33,3.96,4.38,51,0.2549
1016,"Stone, Patricia",VIS 158C - History of Social Documentary (A00),WI24,3.81,3.52,4.21,4.34,4.68,44,0.6364
1017,"Akten, Mehmet",VIS 159 - History of Art and Technology (A00),SP24,3.72,3.91,4.22,4.23,4.31,251,0.1952
1018,"Alexander, Amy J",VIS 160A - Senior Proj/Computing Arts I (A00),WI24,3.86,9.00,4.15,4.53,4.35,11,0.4545
1019,"Akten, Mehmet",VIS 160A - Senior Proj/Computing Arts I (B00),WI24,3.87,11.25,5.0,4.93,5.0,15,0.26670000000000005
1020,"Stone, Patricia",VIS 160A - Senior Proj/Computing Arts I (C00),WI24,3.57,7.33,4.8,4.74,4.68,11,0.8181999999999999
1021,"Alexander, Amy J",VIS 160B - Senior Proj/Computing Arts II (A00),SP24,3.91,9.43,4.61,4.67,4.61,13,0.6154000000000001
1022,"Stone, Patricia",VIS 160B - Senior Proj/Computing Arts II (C00),SP24,3.45,7.00,5.0,5.0,5.0,11,0.2727
1023,"Bratton, Benjamin H.",VIS 161 - Systems and Networks at Scale (A),SP22,,-1,8.5,-1.0,-1.0,-1,-0.01
1024,"Bratton, Benjamin H.",VIS 161 - Systems and Networks at Scale (A),FA20,,-1,3.3,-1.0,-1.0,-1,-0.01
1025,"Dominguez, Ricardo",VIS 161 - Systems and Networks at Scale (A),SP19,,4.00 (A),4.1,-1.0,-1.0,-1,-0.01
1026,"Bratton, Benjamin H.",VIS 161 - Systems and Networks at Scale (A),FA17,,-1,2.75,-1.0,-1.0,-1,-0.01
1027,"Bratton, Benjamin H.",VIS 163 - Design Research & Criticism (A00),FA23,3.85,5.00,4.17,4.08,4.45,33,0.0909
1028,"Cross, Brian R",VIS 164 - Photographic Strategies (A00),SP24,3.92,6.11,4.67,4.44,4.53,24,0.375
1029,"Camargo, William",VIS 164 - Photographic Strategies (B00),SP24,3.86,7.00,3.96,3.59,4.3,21,0.3333
1030,"Erdmann, Dean",VIS 164 - Photographic Strategies (A00),WI24,3.38,6.33,4.49,4.45,4.51,24,0.875
1031,"Gomez Mostajo, Maria Loren",VIS 164 - Photographic Strategies (B00),WI24,3.76,5.57,4.21,4.11,4.08,23,0.3043
1032,"Nakayama, Yue",VIS 164 - Photographic Strategies (A00),FA23,3.71,7.73,4.32,4.16,4.59,18,0.6111
1033,"Erdmann, Dean",VIS 165 - Black and White Darkroom (A00),SP24,3.73,11.29,4.57,4.18,4.47,24,0.7083
